Data,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
2020-06-01,1272.0,76.0,618.0,2315.0,3876.0,1053.0,2089.0,1424.0,3572.0,360.0,188.0,874.0,677.0,2343.0,998.0,391.0,1132.0,1755.0,188.0,27.0,6166.0
2020-06-02,968.0,468.0,725.0,2976.0,4271.0,1093.0,2539.0,1273.0,8676.0,974.0,132.0,522.0,552.0,3621.0,1810.0,537.0,2231.0,3333.0,1028.0,97.0,14333.0
2020-06-03,464.0,284.0,620.0,2020.0,3001.0,1726.0,2359.0,946.0,11355.0,711.0,172.0,322.0,1234.0,2109.0,1046.0,381.0,1456.0,1989.0,232.0,86.0,4786.0
2020-06-04,1364.0,388.0,835.0,1147.0,5080.0,692.0,2919.0,1581.0,3410.0,4398.0,138.0,548.0,610.0,4035.0,2543.0,951.0,2995.0,3595.0,1203.0,99.0,11422.0
2020-06-05,1252.0,389.0,1114.0,2485.0,5436.0,3304.0,3181.0,1742.0,19389.0,1354.0,307.0,953.0,1285.0,4573.0,2471.0,1238.0,2771.0,3746.0,938.0,75.0,7025.0
2020-06-06,1360.0,397.0,1104.0,2918.0,4000.0,4092.0,3101.0,1558.0,13696.0,1309.0,954.0,1112.0,1243.0,4362.0,2378.0,1351.0,2793.0,2790.0,1194.0,143.0,20630.0
2020-06-07,688.0,265.0,852.0,2494.0,4806.0,1335.0,2467.0,1360.0,8005.0,989.0,269.0,1177.0,1479.0,3178.0,2033.0,1027.0,1553.0,2808.0,843.0,175.0,11675.0
2020-06-08,695.0,573.0,359.0,1135.0,5010.0,357.0,1756.0,1163.0,4488.0,581.0,175.0,502.0,187.0,1570.0,1233.0,338.0,708.0,1600.0,234.0,5.0,4443.0
2020-06-09,985.0,465.0,715.0,1629.0,6523.0,859.0,3687.0,1481.0,9848.0,1200.0,196.0,395.0,702.0,3846.0,2461.0,762.0,2869.0,3386.0,1014.0,130.0,11850.0
2020-06-10,1382.0,366.0,958.0,2640.0,7793.0,3977.0,4058.0,2132.0,9305.0,810.0,213.0,752.0,1212.0,4967.0,2752.0,903.0,2822.0,3399.0,939.0,101.0,11218.0
2020-06-11,1484.0,406.0,851.0,3521.0,9942.0,897.0,4258.0,1631.0,13376.0,1400.0,335.0,702.0,1230.0,4220.0,2945.0,958.0,3045.0,3147.0,868.0,127.0,7129.0
2020-06-12,1173.0,420.0,1038.0,3728.0,8319.0,4146.0,3981.0,1666.0,14837.0,1325.0,402.0,753.0,1431.0,3207.0,2522.0,936.0,1804.0,3055.0,956.0,106.0,14815.0
2020-06-13,1601.0,304.0,1192.0,4115.0,7363.0,961.0,2785.0,1551.0,9474.0,1263.0,383.0,876.0,1738.0,4059.0,2061.0,1010.0,2086.0,2831.0,965.0,102.0,3030.0
2020-06-14,1105.0,458.0,726.0,5624.0,6137.0,1954.0,2961.0,834.0,9336.0,1046.0,350.0,460.0,1772.0,2842.0,1344.0,690.0,1119.0,2577.0,821.0,121.0,14250.0
2020-06-15,255.0,94.0,411.0,1090.0,3945.0,1121.0,1975.0,1208.0,6637.0,266.0,280.0,150.0,396.0,1229.0,1378.0,365.0,889.0,1582.0,259.0,53.0,4524.0
2020-06-16,1174.0,433.0,889.0,1282.0,6200.0,495.0,2715.0,1336.0,7044.0,1030.0,243.0,316.0,390.0,3654.0,2855.0,1068.0,2187.0,3129.0,1200.0,114.0,9128.0
2020-06-17,1517.0,345.0,984.0,15545.0,9546.0,3624.0,3601.0,1621.0,11559.0,1120.0,267.0,569.0,1145.0,4217.0,2661.0,1250.0,1898.0,3800.0,1076.0,154.0,11202.0
2020-06-18,1155.0,371.0,957.0,1448.0,8621.0,1421.0,3263.0,1505.0,11475.0,1569.0,349.0,724.0,1525.0,3230.0,2439.0,1270.0,1841.0,3174.0,1075.0,139.0,10603.0
